sentiment,confidence,sentiment_score
neutral,0.8788207173347473,0
neutral,0.9283680319786072,0
positive,0.922492504119873,1
neutral,0.7349920868873596,0
neutral,0.7801266312599182,0
positive,0.9466071128845215,1
negative,0.8366774320602417,-1
neutral,0.9494378566741943,0
negative,0.9499208927154541,-1
neutral,0.8822174668312073,0
neutral,0.7367034554481506,0
positive,0.9281495213508606,1
positive,0.814007580280304,1
positive,0.7221689224243164,1
neutral,0.8733708262443542,0
negative,0.8828487396240234,-1
positive,0.9503697752952576,1
positive,0.6695511937141418,1
positive,0.9496361613273621,1
neutral,0.5018460750579834,0
neutral,0.8891105651855469,0
neutral,0.8803994655609131,0
positive,0.6351093053817749,1
positive,0.7598199844360352,1
neutral,0.9414523839950562,0
neutral,0.953673779964447,0
neutral,0.9265887141227722,0
neutral,0.7858529090881348,0
positive,0.5061026215553284,1
neutral,0.7996717095375061,0
positive,0.9549787640571594,1
negative,0.9408659338951111,-1
negative,0.9620202779769897,-1
neutral,0.9136514067649841,0
positive,0.9526987671852112,1
positive,0.669143795967102,1
positive,0.5168699622154236,1
positive,0.9550032019615173,1
positive,0.6702211499214172,1
negative,0.5252286791801453,-1
negative,0.9639760255813599,-1
neutral,0.48791906237602234,0
neutral,0.6586018800735474,0
neutral,0.5394783020019531,0
neutral,0.9443140625953674,0
neutral,0.9025881290435791,0
positive,0.691755473613739,1
positive,0.9243298768997192,1
neutral,0.8373359441757202,0
neutral,0.9424574375152588,0
neutral,0.9501801133155823,0
neutral,0.8613089919090271,0
positive,0.5945907235145569,1
negative,0.972588300704956,-1
neutral,0.8763759732246399,0
negative,0.9553282260894775,-1
neutral,0.8811670541763306,0
negative,0.9316164255142212,-1
neutral,0.7613121271133423,0
neutral,0.9175743460655212,0
negative,0.8969259262084961,-1
neutral,0.8914952874183655,0
positive,0.9357492923736572,1
neutral,0.9188520908355713,0
positive,0.9170806407928467,1
positive,0.9335439205169678,1
negative,0.9721963405609131,-1
neutral,0.9025681018829346,0
neutral,0.9081615209579468,0
neutral,0.7917680144309998,0
neutral,0.6318581104278564,0
neutral,0.4770022928714752,0
positive,0.9324743151664734,1
negative,0.8183683753013611,-1
positive,0.7216556072235107,1
positive,0.6777289509773254,1
positive,0.9384800791740417,1
neutral,0.9080610275268555,0
positive,0.6376156806945801,1
positive,0.6823527216911316,1
neutral,0.8235920667648315,0
neutral,0.8421497941017151,0
neutral,0.9413949251174927,0
neutral,0.9302847385406494,0
positive,0.3860686719417572,1
neutral,0.8819525837898254,0
neutral,0.9238335490226746,0
neutral,0.9355401992797852,0
positive,0.678704559803009,1
neutral,0.9291410446166992,0
neutral,0.9478487372398376,0
positive,0.6604321002960205,1
negative,0.8931553363800049,-1
positive,0.8363175392150879,1
positive,0.5556262731552124,1
neutral,0.906017541885376,0
positive,0.6531299352645874,1
positive,0.9345863461494446,1
neutral,0.9431653618812561,0
neutral,0.9000795483589172,0
positive,0.845371663570404,1
neutral,0.8501906991004944,0
negative,0.8537582159042358,-1
negative,0.5831958651542664,-1
positive,0.7193979024887085,1
neutral,0.637244462966919,0
negative,0.6068557500839233,-1
negative,0.7433362007141113,-1
negative,0.7440609335899353,-1
negative,0.7730583548545837,-1
negative,0.807496190071106,-1
negative,0.8893020153045654,-1
positive,0.7308456897735596,1
positive,0.6961113810539246,1
positive,0.9319620132446289,1
negative,0.819709062576294,-1
neutral,0.7974125742912292,0
negative,0.9548856019973755,-1
neutral,0.8728988766670227,0
neutral,0.8538548946380615,0
positive,0.9499297142028809,1
neutral,0.9269035458564758,0
negative,0.9495299458503723,-1
positive,0.7082964181900024,1
positive,0.9587676525115967,1
positive,0.7780394554138184,1
neutral,0.9379255175590515,0
neutral,0.7965373992919922,0
positive,0.7486104369163513,1
neutral,0.9361551403999329,0
neutral,0.9040641784667969,0
neutral,0.9346204400062561,0
positive,0.896734356880188,1
positive,0.8907238245010376,1
positive,0.9289493560791016,1
positive,0.7773968577384949,1
positive,0.5972132086753845,1
negative,0.9614302515983582,-1
neutral,0.8704054355621338,0
negative,0.7687811851501465,-1
neutral,0.8585713505744934,0
neutral,0.8636243939399719,0
positive,0.9532884955406189,1
negative,0.9506293535232544,-1
negative,0.6780611872673035,-1
positive,0.7922107577323914,1
negative,0.8632333278656006,-1
positive,0.9306468963623047,1
neutral,0.932656466960907,0
neutral,0.5365369915962219,0
neutral,0.7151161432266235,0
positive,0.773285448551178,1
neutral,0.928594172000885,0
positive,0.9565216898918152,1
negative,0.9033305048942566,-1
positive,0.6228460073471069,1
neutral,0.8952711224555969,0
positive,0.9506967663764954,1
neutral,0.9032819867134094,0
positive,0.9499093890190125,1
neutral,0.7726813554763794,0
neutral,0.9408063888549805,0
positive,0.7938410639762878,1
negative,0.9668118953704834,-1
neutral,0.9466251730918884,0
positive,0.9381459355354309,1
positive,0.7914942502975464,1
negative,0.9731245636940002,-1
positive,0.7487265467643738,1
positive,0.9295158386230469,1
negative,0.8867990970611572,-1
neutral,0.9451348781585693,0
positive,0.8763677477836609,1
positive,0.9376958012580872,1
negative,0.966635525226593,-1
negative,0.9009841084480286,-1
positive,0.6829313039779663,1
negative,0.914586067199707,-1
neutral,0.5230015516281128,0
neutral,0.8689819574356079,0
neutral,0.830630362033844,0
negative,0.9350180625915527,-1
positive,0.8349592089653015,1
neutral,0.9473461508750916,0
negative,0.9688980579376221,-1
negative,0.7021629214286804,-1
negative,0.6694172620773315,-1
neutral,0.8599353432655334,0
neutral,0.5328627824783325,0
negative,0.7303515672683716,-1
neutral,0.4992838501930237,0
positive,0.8241459131240845,1
negative,0.9719849228858948,-1
negative,0.9735541343688965,-1
neutral,0.9505701661109924,0
negative,0.974582850933075,-1
negative,0.7609152793884277,-1
positive,0.7110410928726196,1
neutral,0.9168300628662109,0
positive,0.9496328234672546,1
neutral,0.6704577803611755,0
negative,0.9762160778045654,-1
negative,0.960128128528595,-1
positive,0.9500643014907837,1
negative,0.9742990732192993,-1
positive,0.5386399030685425,1
neutral,0.9479893445968628,0
neutral,0.8937345147132874,0
positive,0.9431692957878113,1
negative,0.9643265008926392,-1
neutral,0.9328628778457642,0
neutral,0.8881565928459167,0
negative,0.5202628970146179,-1
neutral,0.8334108591079712,0
positive,0.9174185395240784,1
neutral,0.9008975028991699,0
neutral,0.8342704176902771,0
positive,0.9352813959121704,1
neutral,0.7742988467216492,0
negative,0.975128710269928,-1
neutral,0.9328297972679138,0
neutral,0.9261664152145386,0
neutral,0.751960039138794,0
positive,0.5461131930351257,1
positive,0.5777420401573181,1
positive,0.9306265115737915,1
negative,0.818533718585968,-1
positive,0.9544332027435303,1
positive,0.85984206199646,1
neutral,0.9013678431510925,0
negative,0.9627104997634888,-1
negative,0.9325598478317261,-1
negative,0.8867540955543518,-1
positive,0.4891131818294525,1
negative,0.852349579334259,-1
positive,0.9440621733665466,1
negative,0.928250789642334,-1
negative,0.5773160457611084,-1
neutral,0.9465826749801636,0
positive,0.6788033246994019,1
neutral,0.9381647706031799,0
positive,0.8840579986572266,1
negative,0.9569618701934814,-1
neutral,0.9242055416107178,0
negative,0.8668015599250793,-1
negative,0.8797123432159424,-1
neutral,0.8840818405151367,0
negative,0.9617397785186768,-1
positive,0.7619108557701111,1
neutral,0.9182850122451782,0
negative,0.960807204246521,-1
negative,0.948047399520874,-1
neutral,0.8617835640907288,0
negative,0.8963245153427124,-1
positive,0.5024542212486267,1
neutral,0.9323238134384155,0
negative,0.9485473036766052,-1
neutral,0.6805694699287415,0
neutral,0.932422399520874,0
positive,0.9440272450447083,1
positive,0.8409959077835083,1
negative,0.5244994759559631,-1
positive,0.72038733959198,1
neutral,0.8922629356384277,0
positive,0.7830283045768738,1
neutral,0.7031712532043457,0
neutral,0.7845616936683655,0
neutral,0.9118636250495911,0
positive,0.9190456867218018,1
positive,0.7293168902397156,1
positive,0.7930922508239746,1
neutral,0.7617759108543396,0
negative,0.7789521813392639,-1
neutral,0.8885769248008728,0
positive,0.9446208477020264,1
positive,0.8235576748847961,1
negative,0.5331698656082153,-1
negative,0.9389276504516602,-1
neutral,0.8125216364860535,0
negative,0.7164715528488159,-1
negative,0.7755091190338135,-1
neutral,0.9283955693244934,0
positive,0.8843091726303101,1
neutral,0.949326753616333,0
neutral,0.9334916472434998,0
positive,0.7405637502670288,1
neutral,0.9139416813850403,0
neutral,0.9444019794464111,0
negative,0.9702521562576294,-1
neutral,0.7495076656341553,0
positive,0.9475109577178955,1
neutral,0.9007086753845215,0
negative,0.8276252150535583,-1
positive,0.5593985319137573,1
positive,0.8344451785087585,1
positive,0.8737212419509888,1
positive,0.607941210269928,1
neutral,0.6305580139160156,0
neutral,0.8171188831329346,0
neutral,0.5126835703849792,0
negative,0.9730657339096069,-1
negative,0.9426390528678894,-1
neutral,0.943175733089447,0
positive,0.9501193165779114,1
neutral,0.8332351446151733,0
positive,0.9501457810401917,1
positive,0.5071514844894409,1
negative,0.957912266254425,-1
positive,0.5063522458076477,1
negative,0.9509226679801941,-1
neutral,0.9461659789085388,0
neutral,0.6259444355964661,0
positive,0.917144775390625,1
positive,0.6815840005874634,1
negative,0.9499419927597046,-1
positive,0.8627915382385254,1
neutral,0.9475428462028503,0
negative,0.9544918537139893,-1
negative,0.6511192321777344,-1
negative,0.7254717350006104,-1
negative,0.9480372667312622,-1
negative,0.9485927820205688,-1
neutral,0.7825090885162354,0
negative,0.8656571507453918,-1
positive,0.9444031119346619,1
neutral,0.9394010305404663,0
neutral,0.8915041089057922,0
negative,0.9289782643318176,-1
positive,0.5290443897247314,1
neutral,0.8263595700263977,0
neutral,0.7593661546707153,0
neutral,0.8726211786270142,0
neutral,0.9208711981773376,0
neutral,0.783065915107727,0
neutral,0.940626859664917,0
negative,0.9687109589576721,-1
negative,0.9609200358390808,-1
neutral,0.9162160158157349,0
neutral,0.9408166408538818,0
negative,0.9678598642349243,-1
positive,0.9419276714324951,1
neutral,0.8964307308197021,0
negative,0.7610918879508972,-1
positive,0.4676169753074646,1
neutral,0.9000688195228577,0
neutral,0.9425098299980164,0
positive,0.9087710976600647,1
positive,0.5640212297439575,1
neutral,0.8422544002532959,0
negative,0.5737901926040649,-1
neutral,0.8963522911071777,0
negative,0.40825504064559937,-1
negative,0.967457115650177,-1
positive,0.7834121584892273,1
positive,0.8904252648353577,1
positive,0.6413509845733643,1
neutral,0.9440075755119324,0
negative,0.97112637758255,-1
positive,0.8633155226707458,1
negative,0.9228156208992004,-1
positive,0.9418482184410095,1
negative,0.6208769679069519,-1
negative,0.9429183602333069,-1
positive,0.9304348230361938,1
negative,0.8920237421989441,-1
neutral,0.6107087731361389,0
negative,0.9670740365982056,-1
neutral,0.9102715253829956,0
neutral,0.8804545402526855,0
neutral,0.8998116254806519,0
neutral,0.9255943894386292,0
negative,0.9601277112960815,-1
negative,0.7044059634208679,-1
negative,0.9683822393417358,-1
neutral,0.9486706852912903,0
positive,0.9297444224357605,1
neutral,0.9201767444610596,0
positive,0.8546679615974426,1
positive,0.603992223739624,1
negative,0.9476320743560791,-1
neutral,0.9241418242454529,0
positive,0.8462899327278137,1
neutral,0.8992699980735779,0
positive,0.9018060564994812,1
positive,0.5960930585861206,1
negative,0.9390476942062378,-1
positive,0.8721975088119507,1
positive,0.9202360510826111,1
neutral,0.8898200988769531,0
positive,0.6728243827819824,1
neutral,0.793984055519104,0
positive,0.9060936570167542,1
neutral,0.8401933312416077,0
positive,0.9319942593574524,1
neutral,0.505927324295044,0
negative,0.5556285381317139,-1
neutral,0.9516268968582153,0
neutral,0.9511722922325134,0
neutral,0.9443591237068176,0
neutral,0.790056049823761,0
positive,0.9354583024978638,1
negative,0.9452530741691589,-1
neutral,0.8156362771987915,0
neutral,0.7384741902351379,0
negative,0.9544007182121277,-1
negative,0.911925733089447,-1
negative,0.6194885969161987,-1
positive,0.7201513051986694,1
positive,0.42995601892471313,1
positive,0.9491311311721802,1
negative,0.8321402668952942,-1
positive,0.5662814378738403,1
neutral,0.8683860898017883,0
neutral,0.9082874655723572,0
positive,0.880231499671936,1
neutral,0.5148338079452515,0
neutral,0.8936266303062439,0
positive,0.5596590638160706,1
positive,0.5238468647003174,1
positive,0.9474464058876038,1
neutral,0.910959780216217,0
positive,0.9233344793319702,1
neutral,0.933472216129303,0
positive,0.943795919418335,1
neutral,0.8660066723823547,0
neutral,0.9030258655548096,0
neutral,0.8589687347412109,0
neutral,0.7280148863792419,0
neutral,0.9242864847183228,0
neutral,0.888254702091217,0
positive,0.9271866679191589,1
negative,0.9139142632484436,-1
positive,0.9383655786514282,1
positive,0.9332653284072876,1
neutral,0.9200402498245239,0
neutral,0.9525001645088196,0
positive,0.9340168237686157,1
neutral,0.7295583486557007,0
neutral,0.7698753476142883,0
positive,0.9241014122962952,1
negative,0.9601519107818604,-1
negative,0.893694281578064,-1
neutral,0.8253152370452881,0
positive,0.8776817917823792,1
negative,0.7365879416465759,-1
neutral,0.7081167101860046,0
positive,0.8724679350852966,1
neutral,0.8377823233604431,0
neutral,0.9388915300369263,0
positive,0.9052099585533142,1
neutral,0.44915348291397095,0
positive,0.9249758720397949,1
neutral,0.518610417842865,0
neutral,0.46979886293411255,0
neutral,0.8188527822494507,0
positive,0.9386439919471741,1
positive,0.7062100172042847,1
positive,0.771257221698761,1
neutral,0.9347742199897766,0
negative,0.9608820676803589,-1
positive,0.4216862618923187,1
neutral,0.5910839438438416,0
neutral,0.8623252511024475,0
positive,0.9269137382507324,1
neutral,0.9144338965415955,0
neutral,0.9213932156562805,0
neutral,0.949616551399231,0
neutral,0.8033978343009949,0
neutral,0.5123264193534851,0
neutral,0.6985132694244385,0
neutral,0.946881115436554,0
neutral,0.9272650480270386,0
neutral,0.7033333778381348,0
neutral,0.5041647553443909,0
neutral,0.9134365916252136,0
neutral,0.7920719981193542,0
neutral,0.7498664855957031,0
neutral,0.6149556636810303,0
negative,0.7292847037315369,-1
neutral,0.8577358722686768,0
negative,0.42380109429359436,-1
positive,0.9092916250228882,1
neutral,0.6958995461463928,0
neutral,0.8703013062477112,0
positive,0.46968257427215576,1
negative,0.9206250309944153,-1
neutral,0.9180882573127747,0
positive,0.8966601490974426,1
positive,0.9268385171890259,1
neutral,0.845257043838501,0
positive,0.9418153166770935,1
neutral,0.9511820673942566,0
positive,0.785042941570282,1
neutral,0.9108424186706543,0
negative,0.9590020775794983,-1
neutral,0.9485021233558655,0
positive,0.9459638595581055,1
negative,0.8036754131317139,-1
neutral,0.919560432434082,0
positive,0.5748094320297241,1
positive,0.9339774250984192,1
positive,0.7581950426101685,1
positive,0.9179561138153076,1
positive,0.5589951872825623,1
neutral,0.8829057216644287,0
positive,0.3644256591796875,1
neutral,0.9424978494644165,0
neutral,0.9272255897521973,0
neutral,0.9181187748908997,0
positive,0.7299224734306335,1
neutral,0.6900699734687805,0
positive,0.9276583790779114,1
neutral,0.9395723342895508,0
neutral,0.8775787949562073,0
negative,0.7494900226593018,-1
neutral,0.8148971199989319,0
negative,0.9720735549926758,-1
positive,0.878725528717041,1
neutral,0.9154515862464905,0
positive,0.872307538986206,1
negative,0.8069391846656799,-1
neutral,0.7692715525627136,0
neutral,0.9520255923271179,0
neutral,0.5384002923965454,0
positive,0.9273058176040649,1
neutral,0.6113660335540771,0
neutral,0.48676571249961853,0
neutral,0.7334403395652771,0
positive,0.7821899056434631,1
neutral,0.9165596961975098,0
neutral,0.8193784356117249,0
neutral,0.8720820546150208,0
neutral,0.9297606945037842,0
neutral,0.6855552792549133,0
neutral,0.8881651759147644,0
negative,0.9711254835128784,-1
negative,0.9725396633148193,-1
neutral,0.8773297071456909,0
positive,0.87486332654953,1
positive,0.6462228298187256,1
negative,0.9587623476982117,-1
neutral,0.9387137293815613,0
neutral,0.8294164538383484,0
neutral,0.8276175260543823,0
neutral,0.7578681707382202,0
neutral,0.9088236689567566,0
negative,0.9650290608406067,-1
neutral,0.9135987758636475,0
negative,0.4788738191127777,-1
neutral,0.7864550352096558,0
positive,0.8519001603126526,1
neutral,0.9301705360412598,0
neutral,0.5392027497291565,0
neutral,0.9484856128692627,0
neutral,0.7080626487731934,0
neutral,0.7332087755203247,0
negative,0.7733088731765747,-1
negative,0.7359192371368408,-1
negative,0.5436338782310486,-1
